rating,review_text,device,true_label,vader_compound,vader_label,vader_pred_rating,bert_label,bert_score,bert_pred_rating,wc_score,wc_label,wc_pred_rating,hard_vote_label,hard_vote_pred_rating,soft_vote_pred_rating,soft_vote_label,bagging_pred_rating,bagging_pred_std,bagging_label
5,Good but. Camera should,iPhone 15,Positive,0.2382,Positive,3.4764,Positive,0.9997655749320984,4.9990622997283936,1.0,Positive,5.0,Positive,4.5,4.390184919891357,Positive,4.266083488162284,0.12475933187576754,Positive
5,Nice,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998552799224854,4.999421119689941,1.0,Positive,5.0,Positive,4.5,4.536968447875977,Positive,4.354308329487214,0.19835367699756354,Positive
1,Heating problems and battery drain very fast,iPhone 15,Negative,-0.4019,Negative,2.1962,Negative,0.0005733966827392,1.002293586730957,-0.3333333333333333,Negative,2.333333333333333,Negative,1.5,1.7460641013590494,Negative,2.65567607777971,1.1619378252759733,Neutral
4,Battery backup could have been better at this price and rest is excellent.,iPhone 15,Positive,0.765,Positive,4.53,Neutral,0.5799194574356079,3.319677829742432,1.0,Positive,5.0,Positive,4.5,4.139871131896973,Positive,4.139334948725506,0.012749060869268495,Positive
1,"Flipkart bad customer experience, when I purchased iPhone they told no cost emi for 6 months but there after they charged 16 annual interest this bis fraud from",iPhone 15,Negative,-0.7391,Negative,1.5218,Negative,0.001280665397644,1.0051226615905762,-1.0,Negative,1.0,Negative,1.5,1.2107690646362304,Negative,2.55861636190136,1.460407981980234,Neutral
5,Excellent camera,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998562335968018,4.999424934387207,1.0,Positive,5.0,Positive,4.5,4.6572899737548825,Positive,4.400256905649627,0.2572747454011544,Positive
5,iphone 15,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9606201648712158,4.842480659484863,0.0,Neutral,3.0,Neutral,3.0,3.7369922637939457,Neutral,3.904442614820719,0.19719074506672654,Positive
5,Rajendra,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.996519923210144,4.986079692840576,0.0,Neutral,3.0,Neutral,3.0,3.794431877136231,Positive,3.9455456779840863,0.17086911421740958,Positive
4,Surksha,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9950120449066162,4.980048179626465,0.0,Neutral,3.0,Neutral,3.0,3.7920192718505863,Positive,3.9773340979991683,0.17163826406401503,Positive
1,There is sound issue in phone,iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.013850450515747,1.0554018020629885,-1.0,Negative,1.0,Negative,1.5,1.8221607208251955,Negative,2.7010165954861316,1.1226609665257155,Neutral
4,Camera is decent it could be better but ok there is no problem. One thing is when you click selfie there is blackish face rear camera is ok. Battery is much better than ip13 ip14. Performance no doubt it is great.,iPhone 15,Positive,0.9628,Positive,4.9256,Positive,0.9967892169952391,4.987156867980957,0.0,Neutral,3.0,Positive,4.5,4.565102747192384,Positive,4.329031941249836,0.2096722435661837,Positive
3,Very nice Shylaja. G,iPhone 15,Neutral,0.4754,Positive,3.9508,Positive,0.9998452663421632,4.999381065368652,1.0,Positive,5.0,Positive,4.5,4.580072426147462,Positive,4.378616596732771,0.21861287509911942,Positive
5,Rajan,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9988736510276794,4.995494604110718,0.0,Neutral,3.0,Neutral,3.0,3.798197841644287,Positive,3.9340616116541764,0.16687502129517756,Positive
5,Best phone of i,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9982593655586244,4.993037462234497,1.0,Positive,5.0,Positive,4.5,4.706734984893799,Positive,4.4346549702565845,0.2834865240871522,Positive
5,Apply was always good need 120 hz display,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.6782591342926025,3.71303653717041,1.0,Positive,5.0,Positive,4.5,4.037534614868164,Positive,4.075458473378135,0.049770587683372294,Positive
5,Overall gud exp,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0153540968894958,1.0614163875579834,0.0,Neutral,3.0,Neutral,3.0,2.224566555023194,Negative,3.067596845352733,0.9511408220700377,Neutral
4,Varun,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9977560639381408,4.991024255752564,0.0,Neutral,3.0,Neutral,3.0,3.7964097023010264,Positive,3.9333597997443523,0.16805309415605757,Positive
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.466253032724926,0.2746838766974825,Positive
5,Nikhil,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9991173148155212,4.996469259262085,0.0,Neutral,3.0,Neutral,3.0,3.7985877037048343,Positive,3.955686233039249,0.17069107118690272,Positive
5,Greatest phone with build quality 5 Smooth Performance with multitasking 5 Display quality is great 5 Battery 4 Camera 4 slight lesser camera quality and battery life. Android to apple file transfer Will be difficult. Phone gets heated soon while using mobile data for 45 mins to 1 hour. Cons given in my opinion. Overall rating will be 5,iPhone 15,Positive,0.7783,Positive,4.5566,Negative,0.082310676574707,1.329242706298828,1.0,Positive,5.0,Positive,4.5,3.3543370825195313,Neutral,3.7453929238499652,0.39125634509840385,Neutral
4,Battery performance is great,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9997751116752625,4.99910044670105,1.0,Positive,5.0,Positive,4.5,4.699560178680421,Positive,4.363280157374338,0.2750479044976563,Positive
5,Bharat,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9971314668655396,4.988525867462158,0.0,Neutral,3.0,Neutral,3.0,3.795410346984864,Positive,3.927700740179156,0.16930788678682238,Positive
4,Illuri,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.002708613872528,1.0108344554901123,0.0,Neutral,3.0,Neutral,3.0,2.204333782196045,Negative,3.0200839979866765,0.9586826264720244,Neutral
5,Awesome phone phone by apple,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999737560749054,4.998950242996216,1.0,Positive,5.0,Positive,4.5,4.699500097198487,Positive,4.409740284130477,0.27869999788621996,Positive
5,Nice phone and camera was great,iPhone 15,Positive,0.7845,Positive,4.569,Positive,0.9998499155044556,4.999399662017822,1.0,Positive,5.0,Positive,4.5,4.827359864807129,Positive,4.442743000153954,0.3412670807671202,Positive
5,Nice product,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998539686203004,4.999415874481201,1.0,Positive,5.0,Positive,4.5,4.536966349792481,Positive,4.313682750627108,0.1983489203790075,Positive
5,I loved it very,iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9998761415481568,4.999504566192627,0.0,Neutral,3.0,Positive,4.5,4.279321826477052,Positive,4.223546303240552,0.0695783847872118,Positive
5,Superb my first iPhone,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9997751116752625,4.99910044670105,1.0,Positive,5.0,Positive,4.5,4.699560178680421,Positive,4.476403801072471,0.2735805462406224,Positive
5,"Very fast delivery from flipkart,Thank you for this and mobile iphone always awesome, good looking and performance very good.",iPhone 15,Positive,0.8805,Positive,4.761,Positive,0.9998767375946044,4.999506950378418,1.0,Positive,5.0,Positive,4.5,4.904202780151367,Positive,4.599330104682507,0.37361981201046107,Positive
5,Value for money nowadays arun jaiswal,iPhone 15,Positive,0.34,Positive,3.68,Positive,0.9968076944351196,4.987230777740479,0.0,Neutral,3.0,Positive,4.5,4.066892311096192,Positive,4.093164336054113,0.0351173248823385,Positive
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.462304924325511,0.2792434226459471,Positive
5,Allmost good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998632669448853,4.999453067779541,1.0,Positive,5.0,Positive,4.5,4.552101227111816,Positive,4.3482251067441,0.20414815704911057,Positive
5,Very nice phone,iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.999821960926056,4.999287843704224,1.0,Positive,5.0,Positive,4.5,4.58003513748169,Positive,4.431174869011648,0.20766066840255754,Positive
4,Top .1 ... all word best smart phone,iPhone 15,Positive,0.8271,Positive,4.6542,Positive,0.9987428784370422,4.994971513748169,1.0,Positive,5.0,Positive,4.5,4.859668605499268,Positive,4.515908703383638,0.35806911191573704,Positive
4,"Everything is good , except the battery if you are a normal user you have to charge it twice a day and if you are playing games than it would be more",iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9996360540390016,4.998544216156006,1.0,Positive,5.0,Positive,4.5,4.656937686462403,Positive,4.437392821275317,0.25821349229100643,Positive
5,Value for money,iPhone 15,Positive,0.34,Positive,3.68,Positive,0.9977725148200988,4.991090059280396,0.0,Neutral,3.0,Positive,4.5,4.0684360237121595,Positive,4.090631858091007,0.03726173896540074,Positive
5,Amol,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.8746402263641357,4.498560905456543,0.0,Neutral,3.0,Neutral,3.0,3.5994243621826176,Neutral,3.8376904214462284,0.26913121963331305,Positive
5,SHUBHAM SHAKYA,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.2688520550727844,2.0754082202911377,0.0,Neutral,3.0,Neutral,3.0,2.630163288116455,Neutral,3.3565520174740557,0.7561859712551946,Neutral
5,Best mobile Battery backup is good High speed 5g Internet Camera is awesome,iPhone 15,Positive,0.9042,Positive,4.8084,Positive,0.9991365075111388,4.996546030044556,1.0,Positive,5.0,Positive,4.5,4.921978412017822,Positive,4.6718070295238885,0.3648309549928942,Positive
5,Very nice,iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.9998563528060912,4.999425411224365,1.0,Positive,5.0,Positive,4.5,4.5800901644897465,Positive,4.359242356066808,0.2213351627148495,Positive
5,Very good,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998520612716676,4.99940824508667,1.0,Positive,5.0,Positive,4.5,4.593923298034668,Positive,4.367749010025902,0.226662858722719,Positive
5,Nice look my phone,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9997490048408508,4.998996019363403,1.0,Positive,5.0,Positive,4.5,4.536798407745362,Positive,4.343958816751815,0.20105003511030328,Positive
5,Best buy for,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9974575638771056,4.989830255508423,1.0,Positive,5.0,Positive,4.5,4.705452102203369,Positive,4.458921459100248,0.27840150422952253,Positive
5,Lokesh,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9731066823005676,4.892426729202271,0.0,Neutral,3.0,Neutral,3.0,3.756970691680909,Positive,3.902068627037627,0.1857018596844841,Positive
5,I like my iphone 15,iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9950801134109496,4.980320453643799,0.0,Neutral,3.0,Positive,4.5,4.08108818145752,Positive,4.107956385806869,0.031573003105708125,Positive
5,Its value for money product,iPhone 15,Positive,0.34,Positive,3.68,Positive,0.9231014847755432,4.692405939102173,0.0,Neutral,3.0,Positive,4.5,3.94896237564087,Positive,4.0488235252103495,0.09676873060947846,Positive
5,vishal mourya,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9956552982330322,4.982621192932129,0.0,Neutral,3.0,Neutral,3.0,3.7930484771728517,Positive,3.955067900360288,0.17587586778351252,Positive
5,One of the excellent product I received. Thanks to flipkart,iPhone 15,Positive,0.765,Positive,4.53,Positive,0.9998732805252076,4.99949312210083,1.0,Positive,5.0,Positive,4.5,4.811797248840333,Positive,4.486289747475654,0.3389757786390012,Positive
5,Amazing,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.999875545501709,4.999502182006836,1.0,Positive,5.0,Positive,4.5,4.668520872802735,Positive,4.477777366915854,0.2545177347230531,Positive
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.4194182870930225,0.28052527251387355,Positive
5,Good perfect for Handi users Sk karthick,iPhone 15,Positive,0.765,Positive,4.53,Positive,0.9998014569282532,4.999205827713013,1.0,Positive,5.0,Positive,4.5,4.811682331085206,Positive,4.611194142326599,0.30643275661755237,Positive
4,Good product,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999858856201172,4.999435424804688,1.0,Positive,5.0,Positive,4.5,4.552094169921875,Positive,4.371566705136494,0.20405114517447756,Positive
5,Good product,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999858856201172,4.999435424804688,1.0,Positive,5.0,Positive,4.5,4.552094169921875,Positive,4.362806396513564,0.20548476427167203,Positive
4,Over-all best in phone,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9946374297142028,4.978549718856812,1.0,Positive,5.0,Positive,4.5,4.7009398875427255,Positive,4.385365060541806,0.2800402750476525,Positive
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.463237908932961,0.27802435323992186,Positive
2,Hanging while clicking a photos and it will not work while we connected to the charging point Ashoka S,iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.0002852082252502,1.001140832901001,-1.0,Negative,1.0,Negative,1.5,1.8004563331604004,Negative,2.6882936468327085,1.1341205991874812,Neutral
1,Average product in this Range S 24 is much better,iPhone 15,Negative,0.4404,Positive,3.8808,Positive,0.9525225758552552,4.8100903034210205,0.0,Neutral,3.0,Positive,4.5,4.076356121368408,Positive,4.108106719956834,0.034371985997515245,Positive
4,iPhone 15 is very good in terms of performance,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9997972846031188,4.999189138412476,1.0,Positive,5.0,Positive,4.5,4.59383565536499,Positive,4.412516600694196,0.2223263348862593,Positive
5,Fantastic,iPhone 15,Positive,0.5574,Positive,4.1148,Positive,0.9998743534088136,4.999497413635254,1.0,Positive,5.0,Positive,4.5,4.645718965454102,Positive,4.424096863609027,0.25041962441347404,Positive
5,Overall very good I phone need to increase the battery,iPhone 15,Positive,0.6697,Positive,4.3394,Positive,0.9988414645195008,4.995365858078003,1.0,Positive,5.0,Positive,4.5,4.733906343231201,Positive,4.4024571822068035,0.29408428286165883,Positive
5,Best in the segment. No,iPhone 15,Positive,0.4588,Positive,3.9176,Positive,0.998126208782196,4.992504835128784,1.0,Positive,5.0,Positive,4.5,4.564041934051514,Positive,4.345742276970269,0.21007419867208135,Positive
5,Better buys of 2024,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9650402069091796,4.860160827636719,0.0,Neutral,3.0,Positive,4.5,4.096384331054688,Positive,4.112921229504911,0.022254697744681196,Positive
5,All super karthic,iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.997941792011261,4.991767168045044,1.0,Positive,5.0,Positive,4.5,4.676226867218018,Positive,4.450808449734729,0.26511070633282724,Positive
5,Nice product,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998539686203004,4.999415874481201,1.0,Positive,5.0,Positive,4.5,4.536966349792481,Positive,4.353548917859792,0.1990430153155922,Positive
5,Amazing discount amazing phone,iPhone 15,Positive,0.8225,Positive,4.645,Positive,0.9998469352722168,4.999387741088867,1.0,Positive,5.0,Positive,4.5,4.857755096435547,Positive,4.542765618316696,0.3555661842474536,Positive
5,Very good,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998520612716676,4.99940824508667,1.0,Positive,5.0,Positive,4.5,4.593923298034668,Positive,4.394414970890524,0.2254651516675808,Positive
1,Battery backup issue,iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.0051831603050231,1.0207326412200928,-1.0,Negative,1.0,Negative,1.5,1.8082930564880373,Negative,2.8343254535915117,1.1575788959688607,Neutral
5,Wonderfull product and perfect delivery,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998838901519777,4.99953556060791,1.0,Positive,5.0,Positive,4.5,4.657334224243164,Positive,4.470291557990138,0.24961145034676885,Positive
5,Nice Overall performance. Loved the inhand feel of the device Amazing camera quality,iPhone 15,Positive,0.8885,Positive,4.777,Positive,0.9998733997344972,4.999493598937988,1.0,Positive,5.0,Positive,4.5,4.910597439575195,Positive,4.50975475509396,0.38533455565138036,Positive
5,Very good product tq,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.99985671043396,4.99942684173584,1.0,Positive,5.0,Positive,4.5,4.593930736694336,Positive,4.376694098583154,0.2263642397505127,Positive
5,Camera is just AMAZING awesome,iPhone 15,Positive,0.8636,Positive,4.7272,Positive,0.9998817443847656,4.999526977539063,1.0,Positive,5.0,Positive,4.5,4.890690791015626,Positive,4.481868491216279,0.37749642798262184,Positive
5,Ashwani kumar,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9934184551239014,4.9736738204956055,0.0,Neutral,3.0,Neutral,3.0,3.7894695281982425,Positive,3.908548442384277,0.16645917365496077,Positive
5,The shape is little curved which makes it comfortable to hold. The camera is upgraded and really liked the dynamic island which was missing on my 13,iPhone 15,Positive,0.7939,Positive,4.5878,Positive,0.9957088232040404,4.982835292816162,0.0,Neutral,3.0,Positive,4.5,4.428254117126465,Positive,4.299321835444205,0.14610288144772338,Positive
5,"I was 13 user battry back has improved on 15, camera was ultimate good. Rest almost same dynamic Island is a gimic",iPhone 15,Positive,0.8085,Positive,4.617,Positive,0.9870823621749878,4.948329448699951,1.0,Positive,5.0,Positive,4.5,4.82613177947998,Positive,4.537615166988238,0.33932848633077495,Positive
5,"best you can buy go for it , it got updates till 2030 hence its best u can go ! as it depends user to user ! btw but for long run its good, other brands do have great phones as well , but after sometime their updates becomes buggy very much ! not the case here",iPhone 15,Positive,0.9597,Positive,4.9194,Negative,0.0078202486038208,1.0312809944152832,1.0,Positive,5.0,Positive,4.5,3.3802723977661135,Neutral,3.8684751309781347,0.36652027970187895,Positive
5,Ajaysinh,iPhone 15,Positive,0.0,Neutral,3.0,Neutral,0.4954912066459656,2.9819648265838623,0.0,Neutral,3.0,Neutral,3.0,2.9927859306335454,Neutral,3.5923371070216494,0.5761769168656402,Neutral
5,Worth it,iPhone 15,Positive,0.2263,Positive,3.4526,Positive,0.9998801946640016,4.999520778656006,1.0,Positive,5.0,Positive,4.5,4.380848311462403,Positive,4.280788671731402,0.11814831664927923,Positive
5,"Thanks flipkart for the on time delivery. About the product its a minor upgrade from 13 and 14... except dynamic island and 48mp camera, of course not to forget 4nm A16 chipset which is a plus",iPhone 15,Positive,0.7324,Positive,4.4648,Positive,0.9983783960342408,4.993513584136963,0.0,Neutral,3.0,Positive,4.5,4.383325433654786,Positive,4.270791958673869,0.1225113595670313,Positive
